customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17422,16,6,"1923,21",4,4,4,444,Champions
17423,46,2,"698,41",3,2,3,323,At Risk
17425,19,2,"759,17",4,2,3,423,Potential Loyalists
17426,8,6,"5037,26",5,4,5,545,Champions
17427,72,1,"100,8",3,1,1,311,Mass Customers
17428,1,28,"15854,29",5,5,5,555,Champions
17429,128,3,"524,92",2,3,2,232,At Risk
17430,33,2,"265,76",4,2,2,422,Potential Loyalists
17431,313,1,"403,3",1,1,2,112,Nearly Lost
17432,18,2,"365,76",4,2,2,422,Potential Loyalists
17433,88,1,"303,16",2,1,2,212,Nearly Lost
17434,2,7,"2373,82",5,4,4,544,Champions
17436,2,2,"216,3",5,2,1,521,Mass Customers
17438,254,1,"388,45",1,1,2,112,Nearly Lost
17440,157,3,"84,42",2,3,1,231,Nearly Lost
17442,37,6,"2248,56",3,4,4,344,At Risk
17444,152,2,"2328,62",2,2,4,224,At Risk
17446,177,2,"120,9",2,2,1,221,Nearly Lost
17447,40,2,"541,53",3,2,2,322,At Risk
17449,2,7,"2516,21",5,4,5,545,Champions
17450,8,32,"24469,24",5,5,5,555,Champions
17451,1,7,"1721,4",5,4,4,544,Champions
17453,18,2,"486,72",4,2,2,422,Potential Loyalists
17454,192,4,"517,53",1,3,2,132,Sleeping
17455,204,1,"131,7",1,1,1,111,Nearly Lost
17456,365,1,"249,86",1,1,1,111,Nearly Lost
17457,127,4,"1320,1",2,3,4,234,At Risk
17458,15,1,"316,5",5,1,2,512,Potential Loyalists
17459,43,2,"657,3",3,2,3,323,At Risk
17460,94,6,"622,43",2,4,3,243,At Risk
17461,23,3,"735,82",4,3,3,433,Loyal
17462,60,2,"675,69",3,2,3,323,At Risk
17463,16,5,"1875,86",4,4,4,444,Champions
17464,158,1,"248,2",2,1,1,211,Nearly Lost
17466,10,2,"763,28",5,2,3,523,Potential Loyalists
17468,10,2,"137,0",5,2,1,521,Mass Customers
17469,16,5,"1870,97",4,4,4,444,Champions
17470,45,5,"1125,07",3,4,4,344,At Risk
17472,191,3,"697,54",1,3,3,133,Sleeping
17475,79,1,"194,37",2,1,1,211,Nearly Lost
17480,78,1,"511,82",2,1,2,212,Nearly Lost
17481,4,4,"1255,59",5,3,4,534,Loyal
17483,65,3,"414,04",3,3,2,332,At Risk
17486,261,1,"396,87",1,1,2,112,Nearly Lost
17489,59,2,"376,64",3,2,2,322,At Risk
17490,1,7,"2092,32",5,4,4,544,Champions
17491,1,10,"3253,59",5,5,5,555,Champions
17492,248,1,"374,57",1,1,2,112,Nearly Lost
17495,8,2,"497,56",5,2,2,522,Potential Loyalists
17496,359,1,"271,05",1,1,2,112,Nearly Lost
17498,76,1,"272,22",2,1,2,212,Nearly Lost
17499,290,1,"622,88",1,1,3,113,Nearly Lost
17500,17,3,"1138,0",4,3,4,434,Loyal
17501,221,2,"288,6",1,2,2,122,Sleeping
17502,9,4,"689,1",5,3,3,533,Loyal
17503,3,2,"558,96",5,2,3,523,Potential Loyalists
17504,206,9,"2997,03",1,4,5,145,Sleeping
17505,162,2,"1145,84",2,2,4,224,At Risk
17506,76,1,"302,2",2,1,2,212,Nearly Lost
17507,262,2,"605,58",1,2,3,123,Sleeping
17508,281,1,"387,31",1,1,2,112,Nearly Lost
17509,58,8,"6083,64",3,4,5,345,At Risk
17510,25,1,"308,48",4,1,2,412,Potential Loyalists
17511,3,30,"71615,64",5,5,5,555,Champions
17512,29,9,"2073,95",4,4,4,444,Champions
17513,72,1,"513,2",3,1,2,312,Mass Customers
17514,128,1,"208,65",2,1,1,211,Nearly Lost
17515,31,4,"639,02",4,3,3,433,Loyal
17516,15,5,"764,88",5,4,3,543,Loyal
17517,309,1,"153,94",1,1,1,111,Nearly Lost
17519,17,6,"1844,02",4,4,4,444,Champions
17520,54,1,"546,81",3,1,2,312,Mass Customers
17521,30,3,"723,21",4,3,3,433,Loyal
17522,2,5,"1066,15",5,4,4,544,Champions
17523,11,2,"314,28",5,2,2,522,Potential Loyalists
17524,361,1,"145,0",1,1,1,111,Nearly Lost
17525,360,1,"422,7",1,1,2,112,Nearly Lost
17526,5,4,"1195,9",5,3,4,534,Loyal
17527,54,4,"939,37",3,3,3,333,At Risk
17528,1,8,"3628,5",5,4,5,545,Champions
17530,1,10,"2362,53",5,5,4,554,Champions
17531,190,1,"296,7",1,1,2,112,Nearly Lost
17534,54,1,"223,36",3,1,1,311,Mass Customers
17535,280,1,"164,4",1,1,1,111,Nearly Lost
17536,177,1,"76,5",2,1,1,211,Nearly Lost
17537,30,2,"887,67",4,2,3,423,Potential Loyalists
17538,26,1,"98,42",4,1,1,411,Mass Customers
17540,25,2,"578,9",4,2,3,423,Potential Loyalists
17542,270,1,"170,75",1,1,1,111,Nearly Lost
17545,43,3,"642,02",3,3,3,333,At Risk
17548,234,1,"103,3",1,1,1,111,Nearly Lost
17549,24,2,"148,86",4,2,1,421,Mass Customers
17550,197,3,"267,16",1,3,2,132,Sleeping
17551,359,1,"290,34",1,1,2,112,Nearly Lost
17552,60,4,"930,41",3,3,3,333,At Risk
17553,130,1,"237,6",2,1,1,211,Nearly Lost
17554,1,5,"1749,45",5,4,4,544,Champions
17555,20,2,"480,31",4,2,2,422,Potential Loyalists
17556,206,1,"157,9",1,1,1,111,Nearly Lost
17557,14,3,"541,46",5,3,2,532,Mass Customers
17560,95,4,"854,95",2,3,3,233,At Risk
17561,19,1,"165,12",4,1,1,411,Mass Customers
17562,14,7,"1122,38",5,4,4,544,Champions
17564,24,3,"454,01",4,3,2,432,Mass Customers
17566,8,2,"869,77",5,2,3,523,Potential Loyalists
17567,7,8,"4099,48",5,4,5,545,Champions
17569,332,1,"344,14",1,1,2,112,Nearly Lost
17571,50,4,"1423,34",3,3,4,334,At Risk
17572,71,4,"226,75",3,3,1,331,Mass Customers
17573,29,3,"380,6",4,3,2,432,Mass Customers
17574,243,1,"185,65",1,1,1,111,Nearly Lost
17576,8,19,"3564,83",5,5,5,555,Champions
17578,218,1,"143,46",1,1,1,111,Nearly Lost
17579,5,3,"448,9",5,3,2,532,Mass Customers
17580,253,3,"212,77",1,3,1,131,Nearly Lost
17581,1,24,"10635,24",5,5,5,555,Champions
17582,236,1,"175,27",1,1,1,111,Nearly Lost
17584,7,2,"1242,3",5,2,4,524,Potential Loyalists
17585,109,4,"1111,88",2,3,4,234,At Risk
17588,100,3,"1146,96",2,3,4,234,At Risk
17589,60,4,"2402,92",3,3,4,334,At Risk
17590,2,3,"1466,77",5,3,4,534,Loyal
17591,73,7,"2203,67",3,4,4,344,At Risk
17593,4,5,"3923,86",5,4,5,545,Champions
17594,85,2,"993,18",2,2,3,223,At Risk
17595,12,2,"386,69",5,2,2,522,Potential Loyalists
17596,23,7,"2441,2",4,4,4,444,Champions
17597,214,1,"1983,89",1,1,4,114,Nearly Lost
17600,18,1,"161,67",4,1,1,411,Mass Customers
17601,239,1,"116,01",1,1,1,111,Nearly Lost
17602,2,6,"4802,42",5,4,5,545,Champions
17603,78,1,"144,72",2,1,1,211,Nearly Lost
17604,217,2,"309,36",1,2,2,122,Sleeping
17608,33,2,"191,99",4,2,1,421,Mass Customers
17609,41,5,"1098,28",3,4,4,344,At Risk
17611,7,15,"3961,12",5,5,5,555,Champions
17612,53,6,"2036,77",3,4,4,344,At Risk
17613,23,14,"4544,55",4,5,5,455,Champions
17614,57,1,"386,32",3,1,2,312,Mass Customers
17615,130,3,"329,6",2,3,2,232,At Risk
17616,174,2,"244,8",2,2,1,221,Nearly Lost
17618,6,3,"930,28",5,3,3,533,Loyal
17619,312,1,"214,37",1,1,1,111,Nearly Lost
17620,60,1,"81,44",3,1,1,311,Mass Customers
17621,21,3,"1379,9",4,3,4,434,Loyal
17623,33,1,"527,05",4,1,2,412,Potential Loyalists
17624,15,2,"843,48",5,2,3,523,Potential Loyalists
17625,18,4,"2020,4",4,3,4,434,Loyal
17628,81,1,"75,75",2,1,1,211,Nearly Lost
17629,6,8,"1811,24",5,4,4,544,Champions
17630,170,2,"503,6",2,2,2,222,At Risk
17631,2,3,"528,33",5,3,2,532,Mass Customers
17633,31,4,"1324,84",4,3,4,434,Loyal
17634,36,9,"2358,59",3,4,4,344,At Risk
17636,19,1,"285,56",4,1,2,412,Potential Loyalists
17637,31,2,"547,06",4,2,2,422,Potential Loyalists
17639,276,1,"108,5",1,1,1,111,Nearly Lost
17640,87,1,"621,66",2,1,3,213,Nearly Lost
17642,120,2,"712,29",2,2,3,223,At Risk
17643,373,1,"101,55",1,1,1,111,Nearly Lost
17644,1,11,"2895,64",5,5,5,555,Champions
17646,219,3,"1008,39",1,3,4,134,Sleeping
17647,65,1,"133,06",3,1,1,311,Mass Customers
17648,61,4,"1797,5",3,3,4,334,At Risk
17649,138,1,"868,49",2,1,3,213,Nearly Lost
17650,21,1,"166,08",4,1,1,411,Mass Customers
17651,12,10,"3936,2",5,5,5,555,Champions
17652,25,12,"4867,72",4,5,5,455,Champions
17653,37,4,"751,32",3,3,3,333,At Risk
17654,277,1,"117,55",1,1,1,111,Nearly Lost
17655,11,7,"2638,94",5,4,5,545,Champions
17656,73,5,"1674,69",3,4,4,344,At Risk
17658,26,2,"548,62",4,2,2,422,Potential Loyalists
17659,17,12,"2999,46",4,5,5,455,Champions
17660,141,1,"178,75",2,1,1,211,Nearly Lost
17663,26,7,"1802,91",4,4,4,444,Champions
17664,19,2,"604,64",4,2,3,423,Potential Loyalists
17666,4,2,"728,16",5,2,3,523,Potential Loyalists
17667,66,5,"2055,51",3,4,4,344,At Risk
17668,1,2,"347,75",5,2,2,522,Potential Loyalists
17669,43,7,"3406,72",3,4,5,345,At Risk
17670,228,1,"205,7",1,1,1,111,Nearly Lost
17671,16,4,"1340,71",4,3,4,434,Loyal
17672,50,2,"2926,17",3,2,5,325,At Risk
17673,2,6,"1580,57",5,4,4,544,Champions
17674,74,2,"398,4",3,2,2,322,At Risk
17675,1,31,"20374,28",5,5,5,555,Champions
17676,4,6,"1371,18",5,4,4,544,Champions
17677,2,30,"16294,98",5,5,5,555,Champions
17678,264,1,"298,11",1,1,2,112,Nearly Lost
17679,53,2,"1941,71",3,2,4,324,At Risk
17680,24,1,"184,4",4,1,1,411,Mass Customers
17682,10,6,"2474,33",5,4,4,544,Champions
17684,44,1,"239,41",3,1,1,311,Mass Customers
17685,17,7,"2807,83",4,4,5,445,Champions
17686,7,7,"5739,46",5,4,5,545,Champions
17690,30,15,"4226,8",4,5,5,455,Champions
17691,358,2,"290,4",1,2,2,122,Sleeping
17692,127,4,"725,58",2,3,3,233,At Risk
17693,137,1,"200,47",2,1,1,211,Nearly Lost
17694,142,1,"283,12",2,1,2,212,Nearly Lost
17695,132,2,"765,34",2,2,3,223,At Risk
17696,38,8,"2285,71",3,4,4,344,At Risk
17697,236,1,"338,95",1,1,2,112,Nearly Lost
17698,261,1,"154,95",1,1,1,111,Nearly Lost
17700,17,4,"2534,64",4,3,5,435,Loyal
17701,253,1,"417,95",1,1,2,112,Nearly Lost
17702,30,4,"1824,37",4,3,4,434,Loyal
17703,35,3,"798,74",4,3,3,433,Loyal
17704,169,2,"885,19",2,2,3,223,At Risk
17705,3,9,"1823,52",5,4,4,544,Champions
17706,4,17,"10504,49",5,5,5,555,Champions
17707,185,2,"152,4",1,2,1,121,Nearly Lost
17708,188,2,"263,33",1,2,2,122,Sleeping
17709,170,1,"137,45",2,1,1,211,Nearly Lost
17711,11,2,"385,1",5,2,2,522,Potential Loyalists
17712,45,1,"522,91",3,1,2,312,Mass Customers
17714,321,1,"153,0",1,1,1,111,Nearly Lost
17716,23,11,"5655,99",4,5,5,455,Champions
17718,232,1,"139,35",1,1,1,111,Nearly Lost
17719,38,15,"5396,04",3,5,5,355,At Risk
17720,26,4,"1195,94",4,3,4,434,Loyal
17722,96,4,"2118,04",2,3,4,234,At Risk
17723,173,4,"1201,4",2,3,4,234,At Risk
17724,71,3,"1033,0",3,3,4,334,At Risk
17725,16,11,"3439,08",4,5,5,455,Champions
17727,15,1,"1060,25",5,1,4,514,Potential Loyalists
17728,4,3,"2876,01",5,3,5,535,Loyal
17730,3,13,"5298,48",5,5,5,555,Champions
17731,79,4,"1240,11",2,3,4,234,At Risk
17732,373,1,"303,97",1,1,2,112,Nearly Lost
17733,39,2,"692,19",3,2,3,323,At Risk
17734,54,3,"700,63",3,3,3,333,At Risk
17735,2,19,"13110,02",5,5,5,555,Champions
17736,9,3,"377,44",5,3,2,532,Mass Customers
17737,9,2,"168,24",5,2,1,521,Mass Customers
17738,19,4,"1879,05",4,3,4,434,Loyal
17739,12,7,"2447,91",5,4,4,544,Champions
17742,113,2,"355,11",2,2,2,222,At Risk
17744,4,6,"2304,4",5,4,4,544,Champions
17746,240,1,"110,25",1,1,1,111,Nearly Lost
17747,113,1,"71,4",2,1,1,211,Nearly Lost
17749,178,2,"674,52",2,2,3,223,At Risk
17750,5,9,"1694,16",5,4,4,544,Champions
17754,1,5,"1656,01",5,4,4,544,Champions
17757,1,30,"5337,44",5,5,5,555,Champions
17758,19,8,"3408,2",4,4,5,445,Champions
17759,17,3,"818,71",4,3,3,433,Loyal
17760,22,2,"287,59",4,2,2,422,Potential Loyalists
17761,33,1,"712,78",4,1,3,413,Potential Loyalists
17763,263,1,"15,0",1,1,1,111,Nearly Lost
17764,51,2,"772,55",3,2,3,323,At Risk
17765,159,3,"367,63",2,3,2,232,At Risk
17767,15,1,"271,2",5,1,2,512,Potential Loyalists
17768,8,3,"2081,9",5,3,4,534,Loyal
17769,13,10,"3957,43",5,5,5,555,Champions
17770,199,5,"1143,27",1,4,4,144,Sleeping
17771,57,2,"245,33",3,2,1,321,Mass Customers
17772,11,2,"173,45",5,2,1,521,Mass Customers
17774,97,4,"1213,73",2,3,4,234,At Risk
17775,255,1,"56,4",1,1,1,111,Nearly Lost
17777,25,3,"647,56",4,3,3,433,Loyal
17779,21,3,"650,32",4,3,3,433,Loyal
17781,159,2,"188,02",2,2,1,221,Nearly Lost
17783,72,2,"283,47",3,2,2,322,At Risk
17785,53,1,"131,94",3,1,1,311,Mass Customers
17786,85,2,"266,85",2,2,2,222,At Risk
17787,153,4,"1817,54",2,3,4,234,At Risk
17788,74,2,"291,7",3,2,2,322,At Risk
17789,281,1,"225,9",1,1,1,111,Nearly Lost
17790,27,14,"1964,3",4,5,4,454,Champions
17791,30,1,"106,1",4,1,1,411,Mass Customers
17793,25,1,"300,34",4,1,2,412,Potential Loyalists
17795,180,2,"342,83",2,2,2,222,At Risk
17796,40,4,"690,0",3,3,3,333,At Risk
17797,22,3,"780,43",4,3,3,433,Loyal
17799,22,10,"3039,17",4,5,5,455,Champions
17800,37,9,"1186,21",3,4,4,344,At Risk
17802,82,3,"1285,04",2,3,4,234,At Risk
17805,74,1,"327,99",3,1,2,312,Mass Customers
17806,11,1,"546,04",5,1,2,512,Potential Loyalists
17809,16,12,"5007,27",4,5,5,455,Champions
17811,4,39,"7755,12",5,5,5,555,Champions
17812,13,4,"699,81",5,3,3,533,Loyal
17813,14,5,"1698,07",5,4,4,544,Champions
17816,37,4,"36,56",3,3,1,331,Mass Customers
17817,4,2,"192,68",5,2,1,521,Mass Customers
17819,72,7,"3704,87",3,4,5,345,At Risk
17824,51,1,"256,64",3,1,2,312,Mass Customers
17827,5,5,"1987,33",5,4,4,544,Champions
17828,23,4,"1820,09",4,3,4,434,Loyal
17829,299,1,"889,24",1,1,3,113,Nearly Lost
17830,2,3,"398,7",5,3,2,532,Mass Customers
17831,33,1,"35,4",4,1,1,411,Mass Customers
17832,50,1,"155,37",3,1,1,311,Mass Customers
17835,3,3,"342,24",5,3,2,532,Mass Customers
17836,47,1,"109,83",3,1,1,311,Mass Customers
17837,42,8,"1535,33",3,4,4,344,At Risk
17838,27,5,"2540,12",4,4,5,445,Champions
17839,42,1,"318,15",3,1,2,312,Mass Customers
17841,2,124,"40190,79",5,5,5,555,Champions
17843,303,1,"197,73",1,1,1,111,Nearly Lost
17844,107,1,"51,56",2,1,1,211,Nearly Lost
17848,81,9,"901,2",2,4,3,243,At Risk
17849,218,4,"605,8",1,3,3,133,Sleeping
17850,372,34,"5391,21",1,5,5,155,Sleeping
17852,12,2,"114,34",5,2,1,521,Mass Customers
17854,185,2,"311,26",1,2,2,122,Sleeping
17855,373,1,"208,97",1,1,1,111,Nearly Lost
17856,2,4,"678,83",5,3,3,533,Loyal
17857,109,6,"601,56",2,4,3,243,At Risk
17858,6,10,"3508,66",5,5,5,555,Champions
17859,305,1,"141,92",1,1,1,111,Nearly Lost
17860,369,1,"226,45",1,1,1,111,Nearly Lost
17861,3,8,"2097,88",5,4,4,544,Champions
17862,324,1,"330,9",1,1,2,112,Nearly Lost
17863,59,6,"3066,4",3,4,5,345,At Risk
17864,13,3,"554,85",5,3,3,533,Loyal
17865,31,20,"10524,22",4,5,5,455,Champions
17866,143,1,"329,65",2,1,2,212,Nearly Lost
17867,30,6,"596,27",4,4,3,443,Loyal
17869,107,5,"428,18",2,4,2,242,At Risk
17870,2,11,"1539,19",5,5,4,554,Champions
17871,205,1,"155,9",1,1,1,111,Nearly Lost
17873,80,5,"1719,58",2,4,4,244,At Risk
17874,185,6,"683,46",1,4,3,143,Sleeping
17877,170,1,"237,61",2,1,1,211,Nearly Lost
17878,44,1,"379,45",3,1,2,312,Mass Customers
17879,174,1,"178,52",2,1,1,211,Nearly Lost
17880,365,1,"458,92",1,1,2,112,Nearly Lost
17881,304,1,"133,35",1,1,1,111,Nearly Lost
17883,3,4,"664,34",5,3,3,533,Loyal
17884,4,4,"685,47",5,3,3,533,Loyal
17885,12,1,"156,34",5,1,1,511,Mass Customers
17886,32,3,"869,28",4,3,3,433,Loyal
17887,129,1,"111,35",2,1,1,211,Nearly Lost
17888,38,7,"612,68",3,4,3,343,At Risk
17889,212,2,"201,37",1,2,1,121,Nearly Lost
17890,323,2,"586,89",1,2,3,123,Sleeping
17891,162,1,"203,86",2,1,1,211,Nearly Lost
17892,56,3,"244,1",3,3,1,331,Mass Customers
17893,225,1,"107,21",1,1,1,111,Nearly Lost
17894,72,8,"1118,54",3,4,4,344,At Risk
17895,44,1,"95,45",3,1,1,311,Mass Customers
17897,173,3,"541,81",2,3,2,232,At Risk
17898,85,2,"152,06",2,2,1,221,Nearly Lost
17899,159,1,"154,55",2,1,1,211,Nearly Lost
17900,190,2,"112,2",1,2,1,121,Nearly Lost
17901,29,1,"110,38",4,1,1,411,Mass Customers
17904,21,1,"181,07",4,1,1,411,Mass Customers
17905,157,3,"617,74",2,3,3,233,At Risk
17906,247,1,"72,9",1,1,1,111,Nearly Lost
17908,374,1,"232,03",1,1,1,111,Nearly Lost
17911,9,1,"366,23",5,1,2,512,Potential Loyalists
17912,310,5,"310,06",1,4,2,142,Sleeping
17913,59,2,"408,65",3,2,2,322,At Risk
17914,4,1,"329,36",5,1,2,512,Potential Loyalists
17917,45,3,"335,03",3,3,2,332,At Risk
17919,88,1,"1304,04",2,1,4,214,Nearly Lost
17920,4,17,"4047,12",5,5,5,555,Champions
17921,64,4,"820,23",3,3,3,333,At Risk
17923,282,1,"207,5",1,1,1,111,Nearly Lost
17924,12,7,"2740,5",5,4,5,545,Champions
17925,373,1,"244,08",1,1,1,111,Nearly Lost
17926,133,2,"397,29",2,2,2,222,At Risk
17928,45,2,"184,46",3,2,1,321,Mass Customers
17929,11,4,"843,0",5,3,3,533,Loyal
17930,36,5,"1394,88",3,4,4,344,At Risk
17931,134,2,"408,36",2,2,2,222,At Risk
17932,29,3,"1331,57",4,3,4,434,Loyal
17934,52,2,"704,25",3,2,3,323,At Risk
17935,138,2,"145,79",2,2,1,221,Nearly Lost
17936,5,1,"380,13",5,1,2,512,Potential Loyalists
17937,9,7,"4301,22",5,4,5,545,Champions
17939,160,1,"99,14",2,1,1,211,Nearly Lost
17941,131,1,"139,2",2,1,1,211,Nearly Lost
17942,8,1,"77,5",5,1,1,511,Mass Customers
17946,233,2,"149,58",1,2,1,121,Nearly Lost
17947,37,1,"176,68",3,1,1,311,Mass Customers
17949,8,11,"4240,02",5,5,5,555,Champions
17950,72,3,"482,2",3,3,2,332,At Risk
17951,40,3,"1008,54",3,3,4,334,At Risk
17954,5,12,"2193,17",5,5,4,554,Champions
17955,219,3,"394,1",1,3,2,132,Sleeping
17956,249,1,"12,75",1,1,1,111,Nearly Lost
17957,66,1,"108,62",3,1,1,311,Mass Customers
17958,117,1,"508,46",2,1,2,212,Nearly Lost
17960,171,1,"73,78",2,1,1,211,Nearly Lost
17961,21,39,"1171,44",4,5,4,454,Champions
17962,142,1,"102,41",2,1,1,211,Nearly Lost
17964,32,2,"463,21",4,2,2,422,Potential Loyalists
17965,38,14,"2599,19",3,5,5,355,At Risk
17966,151,4,"594,43",2,3,3,233,At Risk
17967,372,1,"112,27",1,1,1,111,Nearly Lost
17968,374,1,"265,1",1,1,2,112,Nearly Lost
17969,166,2,"228,2",2,2,1,221,Nearly Lost
17970,211,1,"460,79",1,1,2,112,Nearly Lost
17972,242,1,"135,19",1,1,1,111,Nearly Lost
17973,52,1,"337,04",3,1,2,312,Mass Customers
17974,25,3,"703,99",4,3,3,433,Loyal
17975,15,13,"4479,96",5,5,5,555,Champions
17976,372,1,"321,79",1,1,2,112,Nearly Lost
17977,29,1,"288,14",4,1,2,412,Potential Loyalists
17978,365,1,"145,4",1,1,1,111,Nearly Lost
17979,36,4,"729,01",3,3,3,333,At Risk
17980,166,3,"684,25",2,3,3,233,At Risk
17984,145,1,"152,68",2,1,1,211,Nearly Lost
17985,22,1,"631,35",4,1,3,413,Potential Loyalists
17986,56,1,"20,8",3,1,1,311,Mass Customers
17987,185,1,"198,57",1,1,1,111,Nearly Lost
17988,12,7,"201,12",5,4,1,541,Mass Customers
17990,237,3,"630,84",1,3,3,133,Sleeping
17991,225,2,"93,35",1,2,1,121,Nearly Lost
17994,122,4,"674,89",2,3,3,233,At Risk
17995,282,1,"23,6",1,1,1,111,Nearly Lost
17997,74,8,"1907,26",3,4,4,344,At Risk
17999,37,2,"380,39",3,2,2,322,At Risk
18001,12,2,"415,13",5,2,2,522,Potential Loyalists
18004,362,1,"157,92",1,1,1,111,Nearly Lost
18005,4,2,"226,47",5,2,1,521,Mass Customers
18006,23,1,"444,68",4,1,2,412,Potential Loyalists
18008,70,5,"343,45",3,4,2,342,At Risk
18009,235,1,"247,39",1,1,1,111,Nearly Lost
18010,257,1,"174,8",1,1,1,111,Nearly Lost
18011,373,1,"102,79",1,1,1,111,Nearly Lost
18013,155,2,"187,29",2,2,1,221,Nearly Lost
18014,28,1,"154,27",4,1,1,411,Mass Customers
18015,4,1,"120,03",5,1,1,511,Mass Customers
18016,32,5,"1477,66",4,4,4,444,Champions
18017,81,3,"523,0",2,3,2,232,At Risk
18018,108,2,"122,14",2,2,1,221,Nearly Lost
18019,52,1,"38,45",3,1,1,311,Mass Customers
18022,36,1,"609,42",3,1,3,313,Nearly Lost
18024,153,2,"389,78",2,2,2,222,At Risk
18027,99,1,"115,31",2,1,1,211,Nearly Lost
18030,4,2,"230,65",5,2,1,521,Mass Customers
18032,334,1,"73,5",1,1,1,111,Nearly Lost
18033,65,1,"89,82",3,1,1,311,Mass Customers
18034,22,2,"418,68",4,2,2,422,Potential Loyalists
18035,36,3,"713,89",3,3,3,333,At Risk
18036,32,3,"403,12",4,3,2,432,Mass Customers
18037,154,6,"70,02",2,4,1,241,Nearly Lost
18040,19,2,"357,2",4,2,2,422,Potential Loyalists
18041,12,21,"4097,37",5,5,5,555,Champions
18042,54,1,"165,05",3,1,1,311,Mass Customers
18043,25,3,"529,29",4,3,2,432,Mass Customers
18044,4,10,"2088,6",5,5,4,554,Champions
18045,45,1,"178,34",3,1,1,311,Mass Customers
18048,203,2,"172,29",1,2,1,121,Nearly Lost
18050,359,1,"74,4",1,1,1,111,Nearly Lost
18053,71,1,"300,02",3,1,2,312,Mass Customers
18055,7,10,"6761,34",5,5,5,555,Champions
18056,288,1,"363,65",1,1,2,112,Nearly Lost
18058,10,1,"170,16",5,1,1,511,Mass Customers
18059,23,3,"306,46",4,3,2,432,Mass Customers
18061,22,10,"1706,13",4,5,4,454,Champions
18062,173,3,"720,52",2,3,3,233,At Risk
18064,133,2,"814,0",2,2,3,223,At Risk
18065,6,14,"2392,83",5,5,4,554,Champions
18066,75,1,"318,0",3,1,2,312,Mass Customers
18067,40,1,"396,33",3,1,2,312,Mass Customers
18068,289,1,"101,7",1,1,1,111,Nearly Lost
18069,26,5,"2009,24",4,4,4,444,Champions
18071,258,2,"453,0",1,2,2,122,Sleeping
18072,186,1,"247,44",1,1,1,111,Nearly Lost
18073,114,12,"2129,9",2,5,4,254,At Risk
18074,374,1,"489,6",1,1,2,112,Nearly Lost
18075,23,10,"2611,75",4,5,5,455,Champions
18077,8,11,"2584,41",5,5,5,555,Champions
18078,217,2,"336,13",1,2,2,122,Sleeping
18079,45,4,"1939,77",3,3,4,334,At Risk
18081,36,3,"343,45",3,3,2,332,At Risk
18082,26,1,"680,84",4,1,3,413,Potential Loyalists
18085,330,2,"689,95",1,2,3,123,Sleeping
18086,274,1,"101,34",1,1,1,111,Nearly Lost
18088,61,1,"166,03",3,1,1,311,Mass Customers
18092,2,11,"7778,26",5,5,5,555,Champions
18093,93,4,"2027,32",2,3,4,234,At Risk
18094,82,6,"2384,3",2,4,4,244,At Risk
18095,313,2,"509,85",1,2,2,122,Sleeping
18096,12,3,"843,94",5,3,3,533,Loyal
18097,8,6,"2648,0",5,4,5,545,Champions
18099,127,1,"168,31",2,1,1,211,Nearly Lost
18101,11,2,"222,4",5,2,1,521,Mass Customers
18102,1,35,"42637,36",5,5,5,555,Champions
18104,37,1,"754,64",3,1,3,313,Nearly Lost
18105,38,1,"113,48",3,1,1,311,Mass Customers
18106,330,1,"421,9",1,1,2,112,Nearly Lost
18108,254,1,"271,0",1,1,2,112,Nearly Lost
18109,2,26,"7136,6",5,5,5,555,Champions
18110,20,1,"198,8",4,1,1,411,Mass Customers
18112,12,2,"352,69",5,2,2,522,Potential Loyalists
18113,369,1,"76,32",1,1,1,111,Nearly Lost
18114,290,1,"220,1",1,1,1,111,Nearly Lost
18116,68,8,"1355,05",3,4,4,344,At Risk
18117,26,1,"309,6",4,1,2,412,Potential Loyalists
18118,11,26,"5622,68",5,5,5,555,Champions
18119,368,1,"180,7",1,1,1,111,Nearly Lost
18120,214,1,"111,15",1,1,1,111,Nearly Lost
18121,149,2,"653,3",2,2,3,223,At Risk
18122,8,6,"1791,84",5,4,4,544,Champions
18123,24,2,"574,44",4,2,3,423,Potential Loyalists
18125,30,4,"1131,75",4,3,4,434,Loyal
18126,61,1,"198,18",3,1,1,311,Mass Customers
18127,19,3,"347,08",4,3,2,432,Mass Customers
18129,243,1,"112,55",1,1,1,111,Nearly Lost
18130,15,3,"1059,39",5,3,4,534,Loyal
18135,29,5,"681,91",4,4,3,443,Loyal
18136,63,3,"784,33",3,3,3,333,At Risk
18138,295,1,"152,65",1,1,1,111,Nearly Lost
18139,18,6,"5948,34",4,4,5,445,Champions
18142,157,2,"443,28",2,2,2,222,At Risk
18143,117,2,"1000,16",2,2,4,224,At Risk
18144,31,11,"1728,75",4,5,4,454,Champions
18145,13,4,"2861,55",5,3,5,535,Loyal
18146,141,2,"160,35",2,2,1,221,Nearly Lost
18147,46,2,"179,34",3,2,1,321,Mass Customers
18149,51,3,"612,08",3,3,3,333,At Risk
18150,32,3,"566,58",4,3,3,433,Loyal
18151,135,2,"653,35",2,2,3,223,At Risk
18154,3,2,"399,19",5,2,2,522,Potential Loyalists
18155,75,3,"371,62",3,3,2,332,At Risk
18156,13,2,"675,64",5,2,3,523,Potential Loyalists
18158,9,2,"453,4",5,2,2,522,Potential Loyalists
